AlgaeBloomReportID,RegionalBoardID,CountyID,Latitude,Longitude,ObservationDate,HasPostedSigns,HasContactWithWater,WaterBodyType,WaterBodyName,WaterBodyManager,RecLandManager,IsIncidentResoloved,IncidentInformation,TypeofSign,OfficialWaterBodyName,BloomLastVerifiedOn,BloomDeterminedBy,ApprovedforPost,TypeofSign_new,days_ago_label
1892,5,17,39.000958,-122.75073,2019-01-23,No,No,Lake,Clear Lake - Buckingham Park (BP),Lake County,Lake County,No,"Winter HAB Monitoring Program by the Big Valley Rancheria Band of Pomo Indians and the Elem Indian Colony (November 2019 -May 2020). See results below.  For more information on the Clear Lake Cyanobacteria Monitoring Program, go to https://www.bvrancheria.com/clearlakecyanotoxins***********************************************11/04/19: 0.10 ug/L microcystin; no advisory recommended.Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Buckingham Park:11/01/19: SUMMER MONITORING PROGRAM HAS ENDED; SEE WINTER MONITORING PROGRAM10/15/19: 0.16 ug/L microcystin;  this is below the caution advisory level; no advisory recommended for recreation10/1/19: 0.10 ug/L microcystin; this is below the caution advisory level; no advisory recommended for recreation",none,Clear Lake - Buckingham Park (BP),2019-11-04,Analytical,TRUE,Historical,>90 days
1893,5,17,39.003128,-122.79816,2019-01-23,No,No,Lake,Clear Lake - Soda Bay Cove (CLV7),Lake County,Lake County,No,"Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Soda Bay Cove:10/15/19: 0.15 ug/L microcystin; No advisory for recreation.10/1/19: Non-detect for microcystin; No advisory for recreation.9/17/19: 0.13 ug/L microcystin; This is below caution advisory level; No advisory recommended.9/3/19: 0.11 ug/L microcystin; No advisory for recreation8/20/19: Non-Detect; No advisory for recreation8/5/19: Non-Detect; No advisory for recreation07-22-2019: Non-Detect; No advisory for recreation07-08-2019: Non-Detect; No advisory for recreation06-25-2019: Non-Detect; No advisory for recreation06-11-2019: Non-Detect; No advisory for recreation05/24/2019 - Winter Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes. Sampling from November 2018 - May 2019.Results from monitoring listed by most recent date:05/14/2019: Non-Detect for Microcystin; no advisory04/16/2019: Microcystin 0.10 ug/L (This is an estimated value since below reporting limit of 0.15 ug/L). This value is well below the Caution trigger of 0.8 ug/L. No advisory.03/19/2019:  Non-Detect; no advisory02/20/2019:  Non-Detect; no advisory01/23/2019:  Non-Detect; no advisory12/11/2018:  Non-Detect; no advisory 11/14/2018:  Non-Detect; no advisory",none,Clear Lake - Soda Bay Cove (CLV7),2019-10-15,Analytical,TRUE,Historical,>90 days
1894,5,17,39.0287,-122.84863,2019-01-23,No,No,Lake,Clear Lake - County Park (CP),Lake County,Lake County,No,"Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for County Park:10/15/19: 0.14 ug/L microcystin; No advisory for recreation.10/1/19: Non-detect for microcystin; No advisory for recreation.9/17/19: 0.10 ug/L microcystin. This is below the caution advisory level. No advisory recommended.9/3/19: Non-Detect; No advisory for recreation8/20/19: Non-Detect; No advisory for recreation8/5/19: Non-Detect; No advisory for recreation07-22-2019: Non-Detect; No advisory for recreation07-08-2019: Non-Detect; No advisory for recreation06-25-2019: Non-Detect; No advisory for recreation06-11-2019: Non-Detect; No advisory for recreation05/24/2019 - Winter Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes. Sampling from November 2018 - May 2019.Results from monitoring listed by most recent date:05/14/2019: Non-Detect; no advisory04/16/2019: Non-Detect; no advisory03/19/2019: Non-Detect; no advisory02/20/2019:  Non-Detect; no advisory01/23/2019:  Non-Detect; no advisory12/11/2018:  Non-Detect; no advisory11/14/2018:  Non-Detect; no advisory",none,Clear Lake - County Park (CP),2019-10-15,Analytical,TRUE,Historical,>90 days
1895,5,17,39.026872,-122.88674,2019-01-23,No,No,Lake,Clear Lake - Big Valley Rancheria Tule Boat Launch (BVCL6),Lake County,Big Valley Rancheria,No,"Winter HAB Monitoring Program by the Big Valley Rancheria Band of Pomo Indians and the Elem Indian Colony (November 2019 -May 2020). See results below.  For more information on the Clear Lake Cyanobacteria Monitoring Program, go to https://www.bvrancheria.com/clearlakecyanotoxins***********************************************11/04/19: 0.12 ug/L microcystin; no advisory recommended.Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Big Valley Rancheria Tule Boat Launch:11/01/19: SUMMER MONITORING HAS ENDED; SEE WINTER MONITORING PROGRAM10/15/19: 0.14 ug/L microcystin, which is below Caution advisory level of 0.8 ug/L. Practice healthy water habits and follow all posted signs. Contact Lake County Public Health for more information.10/1/19: 0.17 ug/L microcystin and 0.12 ug/L anatoxin-a. Caution advisory recommended due to detection of anatoxin-a. Practice healthy water habits and follow all posted signs. Contact Lake County Public Health for more information.",none,Clear Lake - Big Valley Rancheria Tule Boat Launch (BVCL6),2019-11-04,Analytical,TRUE,Historical,>90 days
1896,5,17,39.042359,-122.91287,2019-01-23,No,No,Lake,Clear Lake - Lakeport 1st Street Ramp (LPTNT),Lake County,Lake County,No,"Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Lakeport 1st Street Ramp:10/15/19: 0.12 ug/L microcystin; No advisory for recreation10/1/19: 0.12 ug/L for microcystin; No advisory for recreation9/17/19: Non-Detect for microcystin; No advisory for recreation9/3/19: Non-Dectect for microcystin; No advisory for recreation8/5/19:Non-Detect; No advisory for recreation07-22-2019: Non-Detect; No advisory for recreation07-08-2019: Non-Detect; No advisory for recreation06-25-2019: Non-Detect; No advisory for recreation06-11-2019: Non-Detect; No advisory for recreation05/24/2019 - Winter Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes. Sampling from November 2018 - May 2019.Results from monitoring listed by most recent date:05/14/2019:  Non-Detect; no advisory04/16/2019:  Non-Detect; no advisory03/19/2019:  Non-Detect; no advisory02/20/2019:  Non-Detect; no advisory01/23/2019:  Non-Detect; no advisory12/11/2018:  Microcystin 0.22 ug/L (below Caution advisory level) 11/14/2018:  Non-Detect; no advisory",none,Clear Lake - Lakeport 1st Street Ramp (LPTNT),2019-10-15,Analytical,TRUE,Historical,>90 days
1897,5,17,39.121277,-122.85554,2019-01-23,No,No,Lake,Clear Lake - Keeling Park (KP01),Lake County,Lake County,No,"Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Keeling Park:10/15/19: 0.22 ug/L microcystin; no advisory for recreation10/1/19: 0.16 ug/L microcystin; no advisory for recreation9/3/19: 0.11 ug/L microcystin; no advisory for recreation8/20/19: Non-detect for microcystin; no advisory for recreation8/5/19: 0.16 ug/L microcystin; no advisory07-22-2019: 0.16 ug/L microcystin; No advisory for recreation07-08-2019: Non-Detect; No advisory for recreation06-25-2019: Non-Detect; No advisory for recreation06-11-2019: Non-Detect; No advisory for recreation05/24/2019 - Winter Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes. Sampling from November 2018 - May 2019.Results from monitoring listed by most recent date:05/14/2019:  Non-Detect; no advisory04/16/2019:  Non-Detect; no advisory03/19/2019:  Non-Detect; no advisory02/20/2019:  Non-Detect; no advisory01/23/2019:  Non-Detect; no advisory12/11/2018:  Microcystin 0.22 ug/L (below Caution advisory level) 11/14/2018:  Non-Detect; no advisory",none,Clear Lake - Keeling Park (KP01),2019-10-15,Analytical,TRUE,Historical,>90 days
1898,5,17,39.089696000000004,-122.79611,2019-01-23,No,No,Lake,Clear Lake - Lucerne Harbor Park (LUC01),Lake County,Lake County,No,"Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Lucerne Harbor Park:10/15/19: 0.21 ug/L for microcystin; no advisory for recreation10/1/19: 0.30 ug/L for microcystins; no advisory for recreation9/17/19: Non-detect for microcystins; no advisory for recreation9/3/19: Non-detect for microcystins; no advisory for recreation8/20/19: Non-detect for microcystins; no advisory for recreation8/5/19: 0.11 ug/L microcystin; no advisory for recreation07-22-2019: 0.10 ug/L microcystin; No advisory for recreation07-08-2019: Non-Detect; No advisory for recreation06-25-2019: Non-Detect; No advisory for recreation06-11-2019: Non-Detect; No advisory for recreation05/24/2019 - Winter Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes. Sampling from November 2018 - May 2019.Results from monitoring listed by most recent date:05/14/2019:  Non-Detect; no advisory04/16/2019:  Non-Detect; no advisory03/19/2019:  Non-Detect; no advisory02/20/2019:  Non-Detect; no advisory01/23/2019:  Non-Detect; no advisory12/11/2018:  Microcystin 0.20 ug/L (below Caution advisory level) 11/14/2018:  Non-Detect; no advisory",none,Clear Lake - Lucerne Harbor Park (LUC01),2019-10-15,Analytical,TRUE,Historical,>90 days
1899,5,17,39.01929,-122.67514,2019-01-23,No,No,Lake,Clear Lake - Clearlake Oaks near Water Intake (CLOAKS01),Lake County,Lake County,No,"Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Clearlakes Oaks near Water Intake:10/15/19: 0.19 ug/L microcystins; no advisory for recreation.10/1/19: 0.21 ug/L microcystins; no advisory for recreation.9/17/19: 0.10 ug/L microcystins; no advisory for recreation.9/3/19: 0.22 ug/L microcystins; no advisory for recreation.8/20/19: 0.10 microcystins; no advisory for recreation.8/5/19: 0.65 ug/L microcystins; no advisory for recreation.07-22-2019: 0.18 ug/L microcystin; No advisory for recreation07-08-2019:Non-Detect; No advisory for recreation06-25-2019: Non-Detect; No advisory for recreation06-11-2019: Non-Detect; No advisory for recreation05/24/2019 - Winter Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes. Sampling from November 2018 - May 2019.Results from monitoring listed by most recent date:05/14/2019:  Non-Detect; no advisory04/16/2019:  Non-Detect; no advisory03/19/2019:  Non-Detect; no advisory02/20/2019:  Non-Detect; no advisory01/23/2019:  Non-Detect; no advisory12/11/2018:  Microcystin 0.29 ug/L (below Caution advisory level) 11/14/2018:  Non-Detect; no advisory",none,Clear Lake - Clearlakes Oaks near Water Intake (CLOAKS01),2019-10-15,Analytical,TRUE,Historical,>90 days
1900,5,17,39.0094,-122.67383,2019-01-23,No,No,Lake,Clear Lake - Elem Indian Colony Site 1 (ELEM01),Lake County; Elem Indian Colony,Elem Indian Colony,No,"Winter HAB Monitoring Program by the Big Valley Rancheria Band of Pomo Indians and the Elem Indian Colony (November 2019 -May 2020). See results below.  For more information on the Clear Lake Cyanobacteria Monitoring Program, go to https://www.bvrancheria.com/clearlakecyanotoxins*************************************************11/04/19: Non-Detect for microcystin; no advisory recommended.Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Elem Indian Colony:11/01/19: SUMMER MONITORING HAS ENDED; SEE WINTER MONITORING PROGRAM10/15/19: 0.20 ug/L microcystin; no advisory for recreation10/1/19: Non-detect for microcystin; no advisory for recreation",none,Clear Lake - Elem Indian Colony Site 1 (ELEM01),2019-11-04,Analytical,TRUE,Historical,>90 days
1901,5,17,38.95983,-122.65027,2019-01-23,No,No,Lake,Clear Lake - Austin Park (AP01),Lake County,Lake County,No,"Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony. Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxinsRESULTS for Austin Park:10/15/19: 0.27 ug/L microcystin; No advisory for recreation10/1/19: 0.16 ug/L microcystin; No advisory for recreation9/17/19: 0.15 ug/L microcystin; No advisory for recreation9/3/19: 0.18 ug/L microcystin; No advisory for recreation8/20/19: 0.19 ug/L microcystin; no advisory level change.8/5/19: 1.9 ug/L microcystin; no advisory level change.07-22-2019: 48 ug/L microcystin; DANGER advisory for recreation; no water contact is advised.07-08-2019: 0.14 ug/L microcystin; no advisory for recreation06-25-2019: Non-Detect; No advisory for recreation06-11-2019: Non-Detect;  No advisory for recreation05/24/2019 - Winter Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes. Sampling from November 2018 - May 2019.Results from monitoring listed by most recent date:05/14/2019:  Non-Detect; no advisory04/16/2019:  Non-Detect; no advisory03/19/2019:  Non-Detect; no advisory02/20/2019:  Non-Detect; no advisory01/23/2019:  Microcystin 0.11 ug/L (below Caution advisory level)12/11/2018:  Microcystin 0.25 ug/L (below Caution advisory level) 11/14/2018:  Non-Detect; no advisory",none,Clear Lake  - Austin Park (AP01),2019-10-15,Analytical,TRUE,Historical,>90 days
